10,7
10,9
10,10
10,11
10,12
10,14
10,15
10,16
10,17
10,19
10,20
10,21
10,22
11,1
11,2
11,3
11,4
11,5
11,8
11,10
11,13
11,15
11,17
11,18
11,19
11,20
11,21
11,24
11,25
11,26
11,27
11,28
11,31
11,33
11,34
11,35
11,36
11,37
12,1
12,2
12,3
12,4
12,5
12,8
12,9
12,10
12,11
12,12
12,15
12,16
12,17
12,18
12,19
12,22
12,24
12,25
12,26
12,27
12,28
12,31
12,32
12,33
12,34
12,35
12,38
12,39
12,40
12,41
12,42
12,45
12,46
13,1
13,3
13,5
13,7
13,9
13,11
13,13
13,15
13,17
13,19
13,21
13,23
13,25
13,27
13,29
13,31
13,33
13,35
13,37
13,39
13,41
13,43
13,45
13,47
13,49
13,51
13,53
13,55
13,57
13,59
13,61
13,63
13,65
13,67
13,69
13,71
13,73
13,75
13,77
14,1
14,3
14,5
14,8
14,10
14,12
14,15
14,17
14,58
14,69
14,71
14,73
14,75
14,77
14,79
14,81
14,82
14,83
14,84
14,85
14,87
14,91
14,102
14,103
14,105
14,108
14,110
14,111
14,112
14,114
14,116
14,117
14,119
14,120
14,122
14,124
14,126
14,128
14,130
14,133
14,135
14,136
14,138
14,139
14,141
14,142
14,144
14,145
14,146
14,147
14,148
14,151
14,157
15,1
15,3
15,5
15,6
15,7
15,8
15,9
15,10
15,11
15,12
15,46
16,1
16,3
16,5
16,6
16,7
16,8
16,9
16,10
16,11
16,12
16,13
16,14
16,15
16,17
17,1
17,3
17,5
17,6
17,7
17,8
17,9
17,10
17,11
17,12
17,13
17,14
18,1
18,3
18,5
18,6
18,7
18,8
18,9
18,10
18,11
18,12
18,13
18,14
19,1
19,3
19,5
19,6
19,7
19,8
19,9
19,10
19,11
19,12
19,13
19,14
19,15
19,16
19,18
19,43
19,45
19,47
19,51
19,53
19,54
19,55
19,56
19,57
20,1
20,3
20,5
20,6
20,7
20,8
20,9
20,10
20,11
20,12
20,13
20,15
20,16
20,39
20,44
20,46
20,47
20,48
20,49
20,50
21,1
21,3
21,5
21,6
21,7
21,8
21,9
21,10
21,11
21,12
21,13
21,14
21,16
21,17
21,33
21,39
21,40
21,41
21,42
21,43
22,1
22,3
22,5
22,6
22,7
22,8
22,9
22,10
22,11
22,12
22,13
22,14
22,15
22,16
22,17
22,18
22,19
22,20
22,21
22,22
22,23
22,24
22,25
22,26
22,27
22,28
22,29
22,30
22,31
22,32
22,33
22,34
22,35
22,36
22,37
22,39
23,1
23,3
23,5
23,6
23,7
23,8
23,9
23,10
23,11
23,12
23,13
23,14
23,15
23,16
23,17
23,18
23,19
23,20
23,21
23,22
23,23
23,24
23,25
23,26
23,27
23,28
23,29
23,30
23,31
23,32
23,33
23,34
23,35
23,36
23,37
23,39
23,40
24,1
24,3
24,5
24,6
24,7
24,8
24,9
24,10
24,11
24,12
24,13
24,14
24,15
24,16
24,17
24,18
24,19
24,20
24,21
24,22
24,23
24,24
24,25
24,26
24,27
24,28
24,29
24,30
24,31
24,32
24,33
24,34
24,35
24,36
24,37
24,38
24,40
24,41
24,51
25,1
25,3
25,5
25,6
25,7
25,8
25,9
25,10
25,11
25,12
25,13
25,14
25,15
25,16
25,17
25,19
26,1
26,3
26,5
26,6
26,7
26,8
26,9
26,10
26,11
26,12
26,13
26,14
26,15
26,16
26,17
26,19
26,20
27,1
27,3
27,5
27,6
27,7
27,8
27,9
27,10
27,11
27,12
27,13
27,14
27,15
27,16
27,17
27,19
27,20
28,1
28,3
28,5
28,6
28,7
28,8
28,9
28,10
28,11
28,12
28,13
28,14
28,15
28,17
28,18
29,1
29,3
29,5
29,6
29,7
29,8
29,9
29,10
29,11
29,12
29,13
29,14
29,15
29,16
29,17
29,18
29,19
29,20
29,21
29,22
29,23
29,24
29,25
29,38
30,1
30,3
30,5
30,6
30,7
30,8
30,9
30,10
30,11
30,12
30,13
30,14
30,15
30,16
30,17
30,19
31,1
31,3
31,5
31,6
31,7
31,8
31,9
31,10
31,11
31,12
31,13
31,14
31,15
31,16
31,17
31,19
31,20
32,1
32,3
32,5
32,6
32,7
32,8
32,9
32,10
32,11
32,12
32,13
32,14
32,15
32,16
32,17
32,18
32,20
32,21
33,1
33,3
33,5
33,6
33,7
33,8
33,9
33,10
33,11
33,12
33,13
33,14
33,15
33,16
33,17
33,31
34,1
34,3
34,5
34,6
34,7
34,8
34,9
34,10
34,11
34,12
34,13
34,14
34,15
34,16
34,17
34,18
34,19
34,20
34,21
34,22
34,23
34,24
34,25
34,26
34,27
34,28
34,29
34,30
34,31
34,32
34,33
34,34
34,35
34,36
34,37
34,38
34,39
34,40
34,41
34,42
34,43
34,44
34,45
34,55
34,56
34,57
35,1
35,3
35,5
35,6
35,7
35,8
35,9
35,10
35,11
35,12
35,13
35,14
35,15
35,16
35,17
35,18
35,19
35,20
35,21
35,23
35,30
36,1
36,3
36,5
36,6
36,7
36,8
36,9
36,10
36,11
36,12
36,13
36,14
36,15
36,16
36,17
36,18
36,19
36,20
36,21
36,23
36,24
36,31
37,1
37,3
37,5
37,6
37,7
37,8
37,9
37,10
37,11
37,12
37,13
37,14
37,15
37,16
37,17
37,18
37,19
37,20
37,22
37,23
37,29
38,1
38,3
38,5
38,6
38,7
38,8
38,9
38,10
38,11
38,12
38,13
38,14
38,15
38,16
38,17
38,18
38,19
38,20
38,21
38,22
38,23
38,24
38,25
38,26
38,27
38,28
38,29
38,30
38,31
38,32
38,33
38,34
38,35
38,36
38,37
38,38
38,39
38,40
38,41
38,42
38,43
38,62
38,63
38,65
38,66
38,71
39,1
39,3
39,5
39,6
39,7
39,8
39,9
39,10
39,11
39,12
39,13
39,14
39,15
39,16
39,17
39,18
39,19
39,20
39,21
39,22
39,23
39,24
39,25
39,26
39,27
39,28
39,29
39,30
39,31
39,32
39,33
39,34
39,35
39,36
39,37
39,38
39,44
40,1
40,3
40,5
40,6
40,7
40,8
40,9
40,10
40,11
40,12
40,13
40,14
40,15
40,16
40,17
40,18
40,19
40,20
40,21
40,22
40,23
40,24
40,25
40,26
41,1
41,3
41,5
41,6
41,7
41,8
41,9
41,10
41,11
41,12
41,13
41,14
41,15
41,16
41,17
41,18
41,19
41,20
41,21
41,22
41,23
41,24
41,25
41,26
41,27
42,1
42,3
42,5
42,6
42,7
42,8
42,9
42,10
42,11
42,12
42,13
42,14
42,15
42,16
42,17
42,18
42,19
42,20
42,21
42,22
42,23
42,24
42,25
42,26
43,1
43,3
43,5
43,6
43,7
43,8
43,9
43,10
43,11
43,12
43,13
43,14
43,15
43,16
43,17
43,18
43,19
43,20
43,21
43,22
43,23
43,24
43,25
43,26
43,27
43,28
44,1
44,3
44,5
44,6
44,7
44,8
44,9
44,10
44,11
44,12
44,13
44,14
44,15
44,16
44,17
44,18
44,19
44,20
44,21
44,22
44,23
44,24
44,25
44,26
44,27
44,28
44,31
44,32
44,39
44,40
45,1
45,3
45,5
45,6
45,7
45,8
45,9
45,10
45,11
45,12
45,13
45,14
45,15
45,16
45,17
45,18
45,19
45,20
45,21
45,22
45,23
45,24
45,25
45,26
45,27
45,28
45,29
45,30
45,31
45,37
45,38
46,1
46,3
46,5
46,6
46,7
46,8
46,9
46,10
46,11
46,12
46,13
46,14
46,15
46,16
46,17
46,18
46,19
46,20
46,21
46,22
46,23
46,24
46,25
46,26
47,1
47,3
47,5
48,1
48,3
48,5
48,6
49,1
49,3
49,5
50,1
50,3
50,5
50,7
50,8
50,17
51,1
51,3
51,5
51,6
51,7
51,8
51,9
51,10
51,11
51,12
51,13
51,14
51,16
51,17
52,1
52,3
52,5
52,6
52,7
52,8
52,9
52,10
52,11
52,12
52,13
52,14
52,15
52,16
52,17
52,18
52,19
52,20
52,21
52,22
52,23
52,24
52,26
53,1
53,3
53,5
53,6
53,7
53,8
53,9
53,10
53,11
53,12
53,13
53,14
53,15
53,16
53,17
53,18
53,19
53,20
53,21
53,22
53,24
53,25
53,32
54,1
54,3
54,5
54,6
54,7
54,8
54,9
54,10
54,11
54,12
54,13
54,14
54,15
54,16
54,17
54,18
54,19
54,20
54,21
54,22
54,23
54,24
54,48
54,49
55,1
55,3
55,5
55,6
55,7
55,8
55,9
55,10
55,11
55,12
55,13
55,14
55,15
55,16
55,17
55,18
55,19
55,20
55,21
55,23
55,24
56,1
56,3
56,5
56,6
56,7
56,8
56,9
56,10
56,11
56,12
56,13
56,14
56,15
56,16
56,17
56,18
56,19
56,20
56,21
57,0
58,0
58,1
58,2
58,3
58,4
58,5
58,6
58,7
58,8
58,9
58,13
58,14
58,15
58,16
58,17
58,18
58,19
58,20
58,21
58,22
58,23
58,24
58,25
58,26
58,27
58,28
58,29
58,30
58,31
58,32
58,34
58,37
58,39
58,41
58,50
58,52
58,55
58,56
59,1
59,3
59,6
59,7
59,8
59,9
59,10
59,11
59,12
59,13
59,14
59,15
59,16
59,17
59,18
59,20
59,21
59,25
59,26
59,27
59,28
59,29
59,32
59,34
59,35
59,36
59,37
59,38
59,41
59,42
59,43
59,44
59,45
59,48
59,49
59,50
59,51
59,52
59,55
59,56
59,57
59,58
59,59
59,62
59,64
59,65
59,67
59,69
59,71
59,72
59,73
59,74
59,75
59,76
59,77
59,78
59,79
59,80
59,81
59,82
59,83
59,84
59,85
59,86
60,1
60,3
60,6
60,8
60,10
60,11
60,12
60,13
60,14
60,15
60,16
60,17
60,18
60,19
60,20
60,21
60,22
60,23
60,24
60,25
60,26
60,27
60,30
60,31
60,32
60,33
60,34
60,37
60,38
60,39
60,40
60,41
60,44
60,46
60,47
60,48
60,49
60,50
60,53
60,54
60,55
60,56
60,57
60,60
60,61
60,62
60,63
60,64
60,67
60,69
60,70
60,72
60,73
60,75
61,1
61,3
61,6
61,7
61,8
61,9
61,10
61,11
61,12
61,13
61,14
61,15
61,16
61,17
61,18
61,20
61,21
61,24
61,26
61,27
61,28
61,29
61,30
61,33
61,35
61,36
61,37
61,38
61,39
61,42
61,43
62,1
62,3
62,6
62,7
62,8
62,9
62,10
62,11
62,12
62,13
62,14
62,15
62,16
62,17
62,18
62,19
62,20
62,21
62,22
62,23
62,24
62,25
62,26
62,31
62,51
62,52
62,53
62,54
62,55
62,58
62,59
62,60
62,61
62,62
62,65
62,66
62,67
62,68
62,70
62,71
62,72
62,73
62,75
62,77
62,79
62,81
62,82
62,83
62,84
62,85
62,88
62,90
62,91
62,92
62,93
62,94
62,96
62,98
62,99
63,1
63,3
63,6
63,7
63,8
63,9
63,10
63,11
63,12
63,13
63,14
63,15
63,16
63,17
63,18
63,19
63,20
63,21
63,22
63,24
63,25
63,28
63,29
63,30
63,31
63,32
63,35
63,37
63,38
63,39
63,40
63,41
63,44
63,45
63,46
63,47
63,48
63,51
63,53
63,54
63,55
63,56
63,57
63,60
63,61
63,62
63,63
63,64
63,67
63,68
64,0
64,1
64,2
65,0
65,1
69,0
69,1
69,2
69,3
69,4
69,5
69,6
69,7
69,8
69,9
69,14
69,16
69,18
69,27
69,29
69,32
69,33
70,0
75,4
75,5
75,8
75,10
75,12
75,14
75,16
75,20
75,21
75,22
75,23
75,24
75,25
75,26
75,27
75,28
75,29
75,30
75,31
75,32
75,33
75,34
75,35
75,36
75,37
75,38
75,40
75,41
76,4
76,5
76,6
76,9
76,10
76,11
76,12
76,13
76,16
76,17
76,18
76,19
76,21
76,23
76,24
76,25
76,26
76,28
76,30
76,33
77,6
77,7
77,8
77,9
77,10
78,6
78,8
78,9
78,10
78,11
78,12
79,6
79,7
79,8
79,9
79,10
79,13
79,15
79,16
79,17
79,18
79,21
79,22
79,23
79,24
80,6
80,7
80,8
80,9
80,10
81,6
81,7
81,8
81,9
81,10
81,13
81,14
81,15
81,16
81,19
81,20
81,21
81,22
81,24
81,25
81,26
81,27
81,29
81,31
83,4
83,5
86,4
86,7
86,8
86,9
86,10
86,11
88,4
88,7
88,9
88,10
88,11
88,12
88,13
88,16
88,17
88,18
88,19
93,6
93,7
93,8
93,9
93,10
93,13
93,14
93,15
93,16
93,17
94,6
94,7
94,8
94,9
94,10
95,4
95,7
95,8
95,9
95,10
95,11
95,14
96,6
96,7
96,8
96,9
96,10
104,6
104,7
104,8
104,9
104,10
106,4
106,7
106,9
106,11
106,13
106,15
106,19
106,20
106,21
106,22
106,23
106,24
106,25
106,26
106,27
106,28
106,29
106,30
106,31
106,32
106,33
106,34
106,35
106,36
106,37
106,39
106,40
107,4
107,5
107,8
107,9
107,10
107,11
107,12
108,4
108,7
108,8
108,9
108,10
108,11
108,14
108,16
108,17
108,18
108,19
108,22
108,23
108,24
108,25
109,4
109,7
109,8
109,9
109,10
109,11
110,6
110,7
110,8
110,9
110,10
110,14
111,7
111,8
111,9
111,10
111,11
111,14
111,17
111,19
112,6
112,7
112,8
112,9
112,10
114,7
114,10
114,11
114,12
114,13
114,14
131,6
131,7
131,8
131,9
131,10
131,13
131,15
131,17
131,19
131,20
131,21
131,22
131,24
131,26
131,28
131,30
131,31
131,32
131,33
132,6
132,7
132,8
132,9
132,10
132,13
132,14
132,15
132,16
132,18
132,19
132,21
132,23
132,25
132,27
132,30
132,37
132,39
132,41
132,43
132,45
132,47
132,50
132,52
132,54
133,6
133,7
133,8
133,9
133,10
133,13
133,14
133,15
133,16
133,18
133,20
133,21
133,22
133,23
133,25
133,27
133,29
133,31
133,33
133,35
133,37
133,39
133,41
133,43
133,45
133,51
133,52
133,53
133,54
135,6
135,7
135,8
135,9
135,10
135,14
135,16
135,17
135,20
135,22
135,24
135,26
137,6
137,7
137,8
137,9
137,10
137,13
137,15
138,7
138,8
138,9
138,10
138,11
138,12
138,13
138,14
138,15
138,16
138,17
138,18
138,19
138,20
138,21
138,22
140,6
140,7
140,8
140,9
140,10
140,13
141,6
141,7
141,8
141,9
141,10
141,13
141,14
141,15
141,16
141,18
141,20
141,21
141,22
141,23
141,25
141,26
141,27
141,28
141,30
141,31
141,32
141,33
141,35
141,36
141,37
141,38
141,40
141,42
141,44
141,45
141,47
141,49
141,51
141,53
141,54
142,7
142,8
142,9
142,10
142,11
142,12
142,13
142,14
142,15
142,16
142,17
142,18
142,19
142,20
142,21
142,22
142,25
142,26
142,28
142,29
142,30
142,31
142,32
142,35
142,37
142,38
142,39
142,40
142,41
142,44
142,45
142,46
142,47
142,48
142,51
142,52
142,53
142,54
142,55
142,58
142,59
142,60
142,61
142,62
142,65
142,69
142,70
143,6
143,7
143,8
143,9
143,10
145,6
146,6
146,7
146,8
146,9
146,10
146,13
146,15
147,6
147,7
147,8
147,9
147,10
147,13
148,6
148,7
148,8
148,9
148,10
148,13
154,6
154,7
154,8
154,9
154,10
155,6
155,7
155,9
155,10
155,11
155,12
155,13
157,6
157,7
157,8
157,9
157,10
157,13
172,6
172,7
172,8
172,9
172,10
175,6
175,7
175,9
175,11
175,12
175,13
175,14
175,15
175,19
176,8
176,9
176,10
176,11
176,12
176,18
182,6
182,7
182,8
182,9
182,10
186,6
186,7
186,8
186,9
186,10
187,6
191,6
191,14
191,15
191,16
191,17
191,18
203,6
203,7
203,8
203,9
203,10
203,13
203,14
203,15
203,16
203,18
203,19
203,20
203,21
203,23
203,26
203,27
203,28
203,29
203,31
203,33
203,34
203,35
203,36
203,38
205,6
205,7
205,8
205,9
205,10
205,13
206,6
206,7
206,8
206,9
206,10
206,11
206,12
206,13
206,14
206,15
206,16
206,17
206,18
206,19
206,20
206,21
206,22
206,23
209,6
209,7
209,8
209,9
209,10
209,11
209,12
209,13
209,14
209,15
209,16
209,17
209,18
209,19
209,20
209,21
209,26
209,27
209,28
209,29
209,30
210,6
210,8
210,10
210,11
210,12
210,13
210,14
210,17
210,18
210,19
210,20
210,21
210,22
210,23
210,24
210,25
210,26
210,27
210,28
210,29
210,30
211,6
211,7
211,8
211,9
211,10
211,14
214,6
214,7
214,8
214,9
214,10
214,13
214,14
214,15
214,16
214,18
214,19
214,20
214,21
217,6
217,7
217,8
217,9
217,10
218,6
218,7
218,8
218,9
218,10
218,14
227,6
227,7
227,8
227,9
227,10
228,7
229,9
232,6
232,7
232,8
232,9
232,10
232,13
232,15
232,16
232,17
232,18
232,19
232,22
232,23
232,24
232,25
232,26
232,30
232,32
232,33
232,34
232,35
232,37
232,38
232,39
232,40
232,42
232,43
232,44
232,45
232,47
232,49
232,50
232,51
232,52
232,53
234,6
234,7
234,8
234,9
234,10
234,14
235,7
235,8
235,9
235,10
235,11
235,14
241,6
241,8
241,10
241,11
241,12
241,13
241,14
244,6
244,7
244,8
244,9
244,10
244,13
244,16
245,6
245,7
245,8
245,9
245,10
245,13
245,14
249,6
249,7
249,8
249,9
249,10
249,11
249,12
249,13
249,14
249,15
249,16
249,17
249,18
249,19
249,20
249,21
249,23
249,24
249,26
249,27
249,28
249,29
249,30
249,33
249,35
249,36
249,37
249,38
249,39
249,44
249,45
249,48
249,49
249,50
249,51
249,52
249,55
253,8
253,9
253,10
253,11
253,12
253,16
255,6
255,7
255,8
255,9
255,10
263,6
263,7
263,8
263,9
263,10
263,11
263,12
263,13
263,14
263,15
263,16
263,17
263,18
263,19
263,20
263,21
263,23
263,24
263,26
263,27
263,28
263,29
263,30
263,33
263,35
263,36
263,37
263,38
263,39
263,44
263,45
263,48
263,49
263,50
263,51
263,52
263,55
264,6
264,7
264,8
264,9
264,10
264,14
267,6
267,7
267,8
267,9
267,10
267,13
267,14
267,16
267,18
267,19
267,20
267,21
267,23
267,24
267,25
267,26
267,28
267,29
267,30
267,31
267,33
267,35
267,36
267,37
267,38
267,40
267,43
267,45
267,46
267,47
267,48
267,50
269,7
269,8
269,9
269,10
269,11
269,12
269,13
269,14
269,15
269,16
269,17
269,18
269,19
269,20
269,21
269,22
269,25
269,26
269,28
269,29
269,30
269,31
269,32
269,35
269,37
269,38
269,39
269,40
269,41
269,44
269,45
269,46
269,47
269,48
269,51
269,52
269,53
269,54
269,55
269,58
269,59
269,60
269,61
269,62
269,65
269,69
269,70
272,8
284,6
284,7
284,8
284,9
284,10
289,6
289,7
289,8
289,9
289,10
289,14
289,16
289,18
289,23
289,25
290,6
290,7
290,8
290,9
290,10
290,13
290,15
290,16
290,17
290,18
290,19
291,7
291,9
291,10
291,12
291,13
291,15
291,16
291,17
291,18
291,19
291,22
291,25
291,26
291,27
291,28
291,29
291,32
291,33
291,34
291,35
291,36
291,39
291,41
291,42
291,43
291,44
291,45
291,48
291,49
291,50
291,51
291,52
291,55
291,57
291,59
291,60
291,61
291,62
291,63
291,64
291,65
291,66
291,67
291,68
291,69
291,70
291,71
292,6
292,7
292,8
292,9
292,10
292,14
296,6
296,7
296,8
296,9
296,10
296,14
296,16
296,18
297,6
297,7
297,8
297,9
297,10
297,14
297,16
297,17
297,18
297,19
297,20
